,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Website,Category Labels
0,Mekhnache Abderrahim,Caluire et Cuire,69300,4 rue de l'Orangerie,Rhône,fr,,06 09 40 65 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,2 R Antiquités,Caluire et Cuire,69300,19 chemin de Boutary,Rhône,fr,,04 78 08 08 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Guinot Philippe,Jons,69330,3 chemin de Chantenoy,Rhône,fr,,04 78 31 16 79,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bernard Alain,Meyzieu,69330,1 rue du Chateau d'Eau,Rhône,fr,,04 78 31 51 26,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Grenier Beaujolais,Lissieu,69380,5 route de Limonest,Rhône,fr,,04 37 50 36 85,http://www.materiaux-anciens-lissieu.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Girier Antiquités,Dommartin,69380,565 route Nationale 6,Rhône,fr,,04 78 47 37 08,http://www.antiquites-girier.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tendance Broc,Lozanne,69380,5 Impasse des Cerisiers,Rhône,fr,,04 72 54 60 96,http://www.debarras-lozanne.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Kungka,Charnay,69380,Bel Air du Haut,Rhône,fr,,06 37 72 53 48,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antic Deco,Lozanne,69380,25 place Gare,Rhône,fr,,09 61 44 53 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Joe Delamar,Lissieu,69380,5 route Limonest,Rhône,fr,,09 62 13 62 51,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Temps Passé,Villefranche sur Saône,69400,234 rue de Belleville,Rhône,fr,,04 74 68 08 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jeunink Brigitte,Gleizé,69400,2 rue des Catalpas,Rhône,fr,,04 74 68 37 83,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fees Maison,Gleizé,69400,Dubuisson Albane 856 route Tarare,Rhône,fr,,06 75 04 68 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arcourt Patrick,Villefranche sur Saône,69400,146 rue Dechavanne,Rhône,fr,,06 07 51 41 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vallon Pierre,Ampuis,69420,2 rue du Garat,Rhône,fr,,04 74 56 14 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Grange Moulin,Les Ardillats,69430,les Ardillats,Rhône,fr,,04 74 04 88 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lafond Bernard,Marchampt,69430,Riviere,Rhône,fr,,04 74 03 25 56,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Petitjean Joel,Mornant,69440,2 allée des Pinsons,Rhône,fr,,06 19 41 72 98,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Au Coeur du Temps,Sainte Catherine,69440,la Charonnière,Rhône,fr,,06 03 54 04 48,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tout Un Art,Saint Cyr au Mont D'or,69450,8 avenue Victor Hugo,Rhône,fr,,04 78 83 09 25,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chaffal Roger,Morancé,69480,1 chemin de Fontjards,Rhône,fr,,04 78 43 64 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ricklin,Saint Forgeux,69490,Napoly,Rhône,fr,,04 74 05 95 72,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Caccamo Bertrand,Brignais,69530,32 chemin de la Rivière,Rhône,fr,,04 72 31 67 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Russo Pascal,Dardilly,69570,8 chemin de Pierre Blanche,Rhône,fr,,04 78 64 98 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Troc d'or,Dardilly,69570,56 Rn6,Rhône,fr,,04 74 72 85 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oelschlager Evelyne,Saint Symphorien sur Coise,69590,58 montée Ferrachat,Rhône,fr,,04 78 48 41 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Oullins Ou l'Autre,Oullins,69600,,Rhône,fr,,06 07 24 69 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,j.j DEGOTTEX Histoire de maisosns,Légny,69620,Varina,Rhône,fr,,04 78 47 78 64,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dumas André à Saint-Laurent-d'Oingt,Saint Laurent d'Oingt,69620,181 E le Vernier,Rhône,fr,,04 74 71 21 89,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,J.J Degottex,Saint Vérand,69620,44 lieu-dit Aucherand,Rhône,fr,,04 74 71 85 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lejeune Didier à Givors,Givors,69700,52 rue Jean Ligonnet,Rhône,fr,,06 08 88 28 56,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Abalone,Chambost Longessaigne,69770,les Gorges,Rhône,fr,,04 37 64 69 18,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante Mi-Plaine,Saint Priest,69800,112 rue Ambroise Paré,Rhône,fr,,04 78 90 59 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie de Lans,Chambéry,73000,3 rue de Lans,Savoie,fr,,04 79 85 68 43,http://galerie-de-lans.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Espace Larith,Chambéry,73000,39-40 rue du Larith,Savoie,fr,,04 79 70 42 67,http://www.larith.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Brocante du Faubourg,Chambéry,73000,65 rue Fodéré,Savoie,fr,,04 79 33 42 25,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vatin Perignon Francois Jacques,Montagnole,73000,les Meuniers,Savoie,fr,,04 79 69 91 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Boidet Philippe,Chambéry,73000,Carré Curial,Savoie,fr,,04 79 85 48 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Perrin Josiane,Aix les Bains,73100,2 avenue Victoria,Savoie,fr,,04 79 35 15 64,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Saint Simond,Aix les Bains,73100,48 avenue de Saint-Simond,Savoie,fr,,04 79 88 85 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Barbaux Jean Pierre,Aix les Bains,73100,4 rue des Goelands,Savoie,fr,,04 79 61 24 25,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Brocante Au Grenier Savoyard,Aix les Bains,73100,6 Passage Pierpont Morgan,Savoie,fr,,04 79 35 05 22,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Amis Galerie d'Art Bagatelle,Aix les Bains,73100,10 rue Georges 1 Er,Savoie,fr,,04 79 34 91 68,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Bartoux Galerie de l'Alpage Ii Membre,,73120,Espace Diamant Imm Grandes Alpes,Savoie,fr,,04 79 01 00 10,http://www.galeries-bartoux.com/fr/galeries/courchevel-1850/galerie-de-l-alpage-ii.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Grenier de Valentine,Saint Bon Tarentaise,73120,rue des Verdons,Savoie,fr,,04 79 00 24 98,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Daniel Besseiche,Saint Bon Tarentaise,73120,Espace Diamant Imm Grandes Alpes,Savoie,fr,,04 79 08 39 83,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie daniel besseiche,Saint bon Tarentaise,73120,Immeuble la Croisette,Savoie,fr,,04 79 08 39 44,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maurienne Antiquités,La Chambre,73130,539 Grande rue,Savoie,fr,,06 80 02 44 23,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gal Daniel Besseiche,,73150,Lys Martagnon,Savoie,fr,,04 79 06 64 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Berthaud Christophe,Challes les Eaux,73190,156 rue du Grand Barberaz,Savoie,fr,,06 13 40 70 59,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Persault Michel,Albertville,73200,2 avenue de Tarentaise,Savoie,fr,,04 79 37 40 91,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vautrelle et Francony,Saint Genix sur Guiers,73240,route de Yenne,Savoie,fr,,04 76 32 50 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Picton Nicolas,Saint Jean de Maurienne,73300,rue des Rippes,Savoie,fr,,06 07 75 95 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bedogni Didier,Chindrieux,73310,3041 route Aix,Savoie,fr,,04 79 52 05 66,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquité Au Passé Simple à Albens,Albens,73410,Orly,Savoie,fr,,04 79 88 94 81,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Guyot Thierry,Notre Dame du Pré,73600,,Savoie,fr,,04 79 24 31 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Weber Roberte Jacqueline,Moûtiers,73600,40 Square Liberte,Savoie,fr,,04 79 24 17 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Saint Martin,Bourg Saint Maurice,73700,la Côte,Savoie,fr,,06 18 39 10 44,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Chalet d'Alice,Séez,73700,21 rue Celestin Freppaz,Savoie,fr,,06 08 99 93 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Zurcher Joseph,Montmélian,73800,12 quai de l'Isère,Savoie,fr,,06 85 40 92 89,http://www.antiquite.fr.st/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Meyer Jacqueline,Les Marches,73800,les Abymes route Lac,Savoie,fr,,06 87 48 40 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Leclere Pascal,Coise Saint Jean Pied Gauthier,73800,Coise,Savoie,fr,,04 79 62 70 43,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Perbet,Annecy,74000,20 rue Perrière,Haute-Savoie,fr,,04 50 45 78 42,http://www.galerie-perbet.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Au Dela des Apparences,Annecy,74000,15 rue Filaterie,Haute-Savoie,fr,,04 50 52 94 34,http://www.galerie-audeladesapparences.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chantal Melanson,Annecy,74000,10 Passage de la Cathédrale,Haute-Savoie,fr,,04 50 45 22 78,http://www.art-chantal-melanson.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Valparaiso,Annecy,74000,1 rue Camille Dunant,Haute-Savoie,fr,,04 50 02 45 66,http://www.galerie-valpariso-annecy.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,L'An 1920,Annecy,74000,6 bis Passage de la Cathédrale,Haute-Savoie,fr,,04 50 51 46 20,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arcad,Annecy,74000,15 rue de la Paix,Haute-Savoie,fr,,04 50 45 25 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bruce Antiquit s,Annecy,74000,2 rue Jean Jaurès,Haute-Savoie,fr,,06 83 83 23 01,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquité Niederhoffer,Annecy,74000,rue Jean Jaurès,Haute-Savoie,fr,,06 07 48 94 59,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Beauquis Philippe,Annecy,74000,16 Faubourg Sainte-Claire,Haute-Savoie,fr,,06 60 65 80 55,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Un Autre Monde,Annecy,74000,1 rue Saint-Dominique,Haute-Savoie,fr,,06 32 03 72 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bouveron Raphael,Annecy,74000,2 avenue de Chevenes,Haute-Savoie,fr,,04 50 45 32 65,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Labigne Jean-Claude,Annecy,74000,6 Passage de la Cathédrale,Haute-Savoie,fr,,04 50 51 91 10,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiques et Puces,Annecy,74000,8 Faubourg des Annonciades,Haute-Savoie,fr,,04 50 51 44 39,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chambre Claire,Annecy,74000,34 avenue de Loverchy,Haute-Savoie,fr,,04 50 33 02 53,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Bagnorea,Annecy,74000,11 Faubourg des Annonciades,Haute-Savoie,fr,,04 50 52 72 17,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Chabanian,Annecy,74000,18 rue de la Paix,Haute-Savoie,fr,,04 50 51 67 61,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Chabanian,Annecy,74000,24 place Sainte Claire,Haute-Savoie,fr,,04 50 51 67 28,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Atelier Couleur Bonheur à Annecy,Annecy,74000,5 Faubourg Sainte Claire,Haute-Savoie,fr,,04 50 09 76 25,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Fardel Demanie,Annecy,74000,9 rue Royale,Haute-Savoie,fr,,04 50 45 73 38,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante de l'Eveche,Annecy,74000,8 quai de l'Eveche,Haute-Savoie,fr,,06 13 79 45 73,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Chabanian le Baron,Annecy,74000,20 rue Perriere,Haute-Savoie,fr,,04 50 45 78 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Nadir,Annecy,74000,15 rue Filaterie,Haute-Savoie,fr,,04 50 45 20 27,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art sur Cour,Annecy,74000,18 rue Sainte Claire,Haute-Savoie,fr,,04 50 52 85 76,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,galerie d'art à Annecy,Annecy,74000,8 Faubourg des Annonciades,Haute-Savoie,fr,,06 03 17 02 29,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alp chic à Annecy,Annecy,74000,11 rue de la Préfecture,Haute-Savoie,fr,,04 50 32 60 31,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Buttin Philippe,Annecy,74000,2 Passage de la Cathédrale,Haute-Savoie,fr,,04 50 51 44 36,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Actuel Dessin,Annemasse,74100,1 rue du Chablais,Haute-Savoie,fr,,04 50 37 24 01,http://www.actueldessin-encadrement.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Villa du Parc,Annemasse,74100,12 rue de Genève,Haute-Savoie,fr,,04 50 38 84 61,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Decorah,Ambilly,74100,56 rue du Jura,Haute-Savoie,fr,,04 50 38 27 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cadréart,Annemasse,74100,1 rue du Chablais,Haute-Savoie,fr,,04 50 37 24 01,http://www.cadre-et-art.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie les Petits Papiers d'Alice,Morzine,74110,82 route de la Combe à Zore,Haute-Savoie,fr,,06 84 18 61 07,http://www.lespetitspapiersdalice.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Passaquin Alice,Morzine,74110,82 route de la Combe à Zore,Haute-Savoie,fr,,04 50 38 45 56,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Temps des Arts,Praz sur Arly,74120,16 route de Megève,Haute-Savoie,fr,,04 50 54 74 85,http://www.temps-des-arts.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galeries Bartoux,Megève,74120,53 rue Monseigneur Conseil,Haute-Savoie,fr,,04 50 21 27 33,http://www.galeries-bartoux.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Christian Dazy,Megève,74120,8 rue Ambroise Martin,Haute-Savoie,fr,,04 50 21 47 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galeries Bartoux Galerie de l'Alpage I,Megève,74120,53 rue Monseigneur Conseil,Haute-Savoie,fr,,04 50 21 27 33,http://www.galeries-bartoux.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Perbet,Megève,74120,56 rue Charles Feige,Haute-Savoie,fr,,04 50 91 93 26,http://www.galerie-perbet.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie May,Megève,74120,22 rue Saint François de Sales,Haute-Savoie,fr,,04 50 21 46 34,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Navarro,Megève,74120,2142 route Nationale,Haute-Savoie,fr,,04 50 58 98 38,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Union Mediterraneenne d'Art Contemporain Megeve,Megève,74120,53 rue Monseigneur Conseil,Haute-Savoie,fr,,04 50 21 27 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Temps des Arts,Megève,74120,220 rue de la Poste,Haute-Savoie,fr,,04 50 54 74 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Umac,Megève,74120,53 rue Monseigneur Conseil,Haute-Savoie,fr,,09 60 49 16 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Saint Martin,Megève,74120,12 route de Rochebrune,Haute-Savoie,fr,,04 50 78 35 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Raymond Galerie 56,Megève,74120,56 rue Saint Francois,Haute-Savoie,fr,,04 50 54 47 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bayard Yves,Megève,74120,47 rue du Clos des Rennes,Haute-Savoie,fr,,04 50 91 74 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Berger André,Bonneville,74130,74 rue des Places,Haute-Savoie,fr,,04 50 97 15 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Berger Maurice,Bonneville,74130,35 rue d'Andey,Haute-Savoie,fr,,04 50 07 61 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Juillet Edouard,Contamine sur Arve,74130,67 Impasse des Voirons,Haute-Savoie,fr,,04 50 03 63 18,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Fert,Yvoire,74140,,Haute-Savoie,fr,,04 50 72 84 79,http://www.galeriefert-yvoire.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Piccot François,Yvoire,74140,rue de l'Eglise,Haute-Savoie,fr,,04 50 72 81 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Equinoxe Groupe Artisanat Contemporain,Yvoire,74140,rue Principale,Haute-Savoie,fr,,04 50 72 80 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lacroix Serge,Saint Julien en Genevois,74160,31 chemin Notre-Dame des Champs,Haute-Savoie,fr,,04 50 49 38 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Jaccaz,Saint Julien en Genevois,74160,11 Bis route de Lyon,Haute-Savoie,fr,,04 50 49 36 84,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atout Toile,Saint Gervais les Bains,74170,226 avenue du mont d'Arbois,Haute-Savoie,fr,,06 07 53 24 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atout Toile,Les Contamines Montjoie,74170,40 route de Saint-Gervais,Haute-Savoie,fr,,04 50 47 35 67,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mont Blanc Antiquités,Le Fayet,74190,532 avenue de Genève,Haute-Savoie,fr,,04 50 54 13 18,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lavanchy Brocante Shop,Thonon les Bains,74200,9 rue de l'Hôtel de Ville,Haute-Savoie,fr,,04 50 71 60 00,http://www.antiquites-fonbonne.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aux Trésors d'Autrefois,Thonon les Bains,74200,chemin du Vuard Marchat,Haute-Savoie,fr,,06 76 41 35 00,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A la Poussière d'Or,Marin,74200,route de Sussinges,Haute-Savoie,fr,,04 50 70 29 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Sablier,La Clusaz,74220,52 chemin Pres de Foire Ld Sablier,Haute-Savoie,fr,,04 50 02 51 29,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Interieur Altitude,Thônes,74230,route d' Annecy,Haute-Savoie,fr,,04 50 02 15 56,http://www.interieur-altitude.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,C Establissements Pour Vous,Thônes,74230,le Sappey,Haute-Savoie,fr,,06 10 05 52 62,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante du Château,Gaillard,74240,2 rue du Lieutenant Yvan Genot,Haute-Savoie,fr,,06 61 91 58 29,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Au Trésor de Stef,Viuz en Sallaz,74250,307 route du Thy,Haute-Savoie,fr,,04 50 31 49 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Sylvie Platini,Veyrier du Lac,74290,1 route de la Tournette,Haute-Savoie,fr,,04 50 60 16 08,http://www.galerie-platini.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Marmotte Cassandrine,Châtillon sur Cluses,74300,115 Impasse des Granges,Haute-Savoie,fr,,04 50 89 31 70,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Passé de la Montagne,Les Houches,74310,3 promenade de l'Arve,Haute-Savoie,fr,,04 50 47 22 79,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Trouvailles Antiquités Brocante,Épagny,74330,565 route de Sillingy,Haute-Savoie,fr,,04 50 22 09 10,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jacquemin Gérard,Allonzier la Caille,74350,route de Chez Poraz,Haute-Savoie,fr,,04 50 46 85 88,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Levesque Denis,Cruseilles,74350,30 Impasse de la Gouenne,Haute-Savoie,fr,,04 50 44 13 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante Rm,Villaz,74370,969 route Moiron,Haute-Savoie,fr,,06 63 35 36 22,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bérod Pascal,Bonne,74380,21 avenue du Faucigny,Haute-Savoie,fr,,04 50 39 29 71,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aart's Masters Gallery,Chamonix Mont Blanc,74400,29 rue Docteur Paccard,Haute-Savoie,fr,,04 50 93 74 71,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Globe,Chamonix Mont Blanc,74400,93 rue Charlet Straton,Haute-Savoie,fr,,04 50 54 54 54,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Arv'art,Chamonix Mont Blanc,74400,40 avenue Savoy,Haute-Savoie,fr,,04 50 53 02 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Artistique et Litteraire du Mont Blanc,Chamonix Mont Blanc,74400,65 avenue Michel Croz,Haute-Savoie,fr,,04 50 53 59 29,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Posters Classics,Saint Jorioz,74410,105 Impasse des Roseaux,Haute-Savoie,fr,,04 50 77 20 52,http://www.posterclassics.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bric et Broc,Taninges,74440,route Samoens,Haute-Savoie,fr,,04 50 34 29 56,http://www.bricetbroc.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Piccot François,Lullin,74470,,Haute-Savoie,fr,,04 50 73 88 59,http://www.lullin.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Perron Ralph,Saint Jeoire,74490,18 rue François Melchior Saint-Jeoir,Haute-Savoie,fr,,04 50 35 81 39,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Curiosité,Évian les Bains,74500,1 place de l'Eglise,Haute-Savoie,fr,,06 80 13 50 66,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie 29,Évian les Bains,74500,29 rue Nationale,Haute-Savoie,fr,,04 50 75 29 61,http://mjcevian.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités les Cinq Louis,Évian les Bains,74500,37 avenue Commandant Madelaine,Haute-Savoie,fr,,04 50 71 43 55,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Atalante,Évian les Bains,74500,29 rue Nationale,Haute-Savoie,fr,,04 50 75 29 61,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lavanchy Henri,Évian les Bains,74500,5 avenue des Sources,Haute-Savoie,fr,,04 50 75 12 05,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Grenier d'Henriette,Saint Félix,74540,22 place de l'Église,Haute-Savoie,fr,,04 50 01 07 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Label Broc,Seynod,74600,281 route des Creuses,Haute-Savoie,fr,,04 50 10 28 42,http://www.labelbroc.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La-O Antiquités à Sallanches,Sallanches,74700,54 rue Guer,Haute-Savoie,fr,,06 11 15 66 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante Plain-Château,La Roche sur Foron,74800,47 rue du Plain Chateau,Haute-Savoie,fr,,06 81 30 32 45,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Abacantic,Bons en Chablais,74890,205 rue du Petit Paris,Haute-Savoie,fr,,04 50 39 49 74,http://www.lavy-lionel.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lavy Catherine,Bons en Chablais,74890,204 rue du Petit Paris,Haute-Savoie,fr,,06 20 59 81 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Forain à Annecy-le-Vieux,Annecy le Vieux,74940,35 rue Centrale,Haute-Savoie,fr,,04 50 23 68 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fabregues Patrick,Meythet,74960,2 chemin du Soulaz,Haute-Savoie,fr,,04 50 22 55 73,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
